words,2019/11/1,2019/10/1,2019/9/1,2019/8/1,2019/7/1,2019/6/1,2019/5/1,2019/4/1,2019/3/1,2019/2/1,2019/1/1,2018/12/1,2018/11/1,2018/10/1,2018/9/1,2018/8/1,2018/7/1,2018/6/1,2018/5/1,2018/4/1,2018/3/1,2018/2/1,2018/1/1,2017/12/1,2017/11/1,2017/10/1,2017/9/1,2017/8/1,2017/7/1,2017/6/1,2017/5/1,2017/4/1,2017/3/1,2017/2/1,2017/1/1,2016/12/1,2016/11/1,2016/10/1,2016/9/1,2016/8/1,2016/7/1,2016/6/1,2016/5/1,2016/4/1,2016/3/1,2016/2/1,2016/1/1,2015/12/1,2015/11/1,2015/10/1,2015/9/1,2015/8/1,2015/7/1,2015/6/1,2015/5/1,2015/4/1,2015/3/1,2015/2/1,2015/1/1,2014/12/1,2014/11/1,2014/10/1,2014/9/1,2014/8/1,2014/7/1,2014/6/1,2014/5/1,2014/4/1,2014/3/1,2014/2/1,2014/1/1,2013/12/1,2013/11/1,2013/10/1,2013/9/1,2013/8/1,2013/7/1,2013/6/1,2013/5/1,2013/4/1,2013/3/1,2013/2/1,2013/1/1,2012/12/1,2012/11/1,2012/10/1,2012/9/1,2012/8/1,2012/7/1,2012/6/1,2012/5/1,2012/4/1,2012/3/1,2012/2/1,2012/1/1,2011/12/1,2011/11/1,2011/10/1,2011/9/1,2011/8/1,2011/7/1,2011/6/1,2011/5/1,2011/4/1,2011/3/1,2011/2/1,2011/1/1,2010/12/1,2010/11/1,2010/10/1,2010/9/1,2010/8/1,2010/7/1,2010/6/1,2010/5/1,2010/4/1,2010/3/1,2010/2/1,2010/1/1,2009/12/1,2009/11/1,2009/10/1,2009/9/1,2009/8/1,2009/7/1,2009/6/1,2009/5/1,2009/4/1,2009/3/1,2009/2/1,2009/1/1,2008/12/1,2008/11/1,2008/10/1,2008/9/1,2008/8/1,2008/7/1,2008/6/1,2008/5/1,2008/4/1,2008/3/1,2008/2/1,2008/1/1,2007/12/1,2007/11/1,2007/10/1,2007/9/1,2007/8/1,2007/7/1,2007/6/1,2007/5/1,2007/4/1,2007/3/1,2007/2/1,2007/1/1
"('bhp',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78698,0,0,4.78011,0,0,0,0,0,0,0,0,0,0,0,0,5.32765,0,0,0,0,0,0,0,0,0,0,0,4.995,0,0,0,0,0,0,0,0,6.03865,0,0,0,0,0,0,0,6.10128,0,0,0,0,0,0,5.81395,0,0,0,0,0,0,0,0,0,0,0,12.12121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64256,0,0,0,0,0,0,0,7.07214,0,6.32111,0,6.31712,0,0
"('billiton',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,4.68384,0,0,0,0,4.78011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10128,0,0,0,0,0,0,5.81395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82128,0,0,0,0,0,0,0,7.07214,0,0,0,6.31712,6.73401,0
"('math',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995,0,0,0,0,0,0,0,0,0,0,6.00962,0,0,6.11995,0,0,0,0,0,0,0,0,0,5.81395,5.95593,6.09756,0,0,0,11.25492,0,0,0,0,0,0,0,5.96659,0,7.19942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4317,0,0,0,0,0,0,0,0,0,0,0
"('inc',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,3.48797,0,3.77644,3.99042,0,0,4.39947,4.914,4.98753,0,0,0,0,0,0,0,0,5.10204,5.10725,0,4.87567,9.68523,5.02765,5.08388,0,0,0,0,0,5.16796,0,0,0,4.91642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16332,0,0,0,0,0,0,0,0,0,0,0,0,0
"('arch',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33312,0,0,0,0,0,0,0,0,0,0,0,0,14.03509,0,0,0,0,0,0,0,0,14.14427,0,0,0,0,0,0
"('lady',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9554,0,0,0,0,0,4.84262,0,5.08388,0,0,0,0,0,0,5.17331,0,0,4.91642,0,0,0,4.68604,0,0,0,0,0,4.80077,9.87654,0,0,0,0,0,0,0,0,0,5.62114,0,0,0,0,0,0,0,6.10874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59196,0,0,0
"('bleak',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,4.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78035,0,0,5.97015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.43008,0,0,6.49773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('doomsday',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,3.50631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78035,0,0,0,6.10128,0,0,11.12347,0,0,0,0,0,0,0,0,0,0,0,6.10128,0,0,0,0,0,5.96659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('exploit',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78011,0,0,0,0,0,4.87567,0,0,0,4.86381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94884,0,0,0,6.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07214,0,0,0,0,0,0
"('oversold',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,4.68384,0,0,0,0,0,4.9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43478,5.62746,0,0,0,0,0,0,13.04631,0,6.77048,0,0,6.10501,0,6.10501,0,0,0,0,0,0,0,0,0,0,7.30994,0,6.16143,7.08215,0,0,0,0,0,0,0,0,7.07714,0,0,0,0,0,0,0,0,0,0,0,0
"('horrible',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,0,4.8852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.12347,0,0,6.10874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77048,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44745,0,0,6.21504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('creep',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25839,0,0,0,0,0,0,0,0,0,0,0,4.68384,0,4.78698,4.97265,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71476,0,0,0,0,0,0,0,0,0,0,0,0,4.995,0,0,0,0,4.93827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96659,0,0,5.94884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('consecutive',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,3.99042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39885,5.94884,6.10501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('euros',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9554,5.01756,0,0,0,4.87567,0,0,0,0,0,0,0,0,0,0,0,5.02008,0,0,0,5.35619,0,0,0,0,5.34474,5.08906,4.80077,4.93827,0,10.22495,0,0,0,0,0,0,6.11995,16.86341,5.97015,0,0,18.43884,0,0,11.77856,12.21747,0,0,0,0,6.25,5.43478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('ore',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,0,0,4.98753,0,0,0,4.97265,5.11247,0,4.9554,0,0,0,0,0,0,0,0,0,5.20021,0,0,0,0,10.34661,0,5.02008,0,9.80392,0,0,0,0,0,0,0,0,0,0,5.04032,20.4499,0,0,0,18.02885,0,0,0,0,0,6.10128,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18429,0,0,0,0,0,0,0,0,0,5.94884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('rogers',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04032,0,0,0,5.72738,0,0,0,0,0,0,0,0,0,11.12347,0,0,6.10874,0,5.95593,0,12.61034,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94884,0,0,0,0,0,0,0,0,6.59196,0,0,6.44745,0,0,0,0,0,0,0,0,0,0,0,6.82128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('sixpack',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.15228,0,14.74926,14.70588,25.22704,21.42475,9.37207,14.73477,4.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('error',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,0,0,0,0,4.8852,4.78698,0,0,0,4.9554,0,0,0,0,0,0,0,0,4.86381,0,0,0,0,0,0,0,0,0,0,5.04541,5.35619,0,0,0,0,0,5.08906,0,0,0,0,0,0,0,0,0,5.78035,0,0,0,0,0,6.14628,0,0,0,0,5.81395,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('click',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,3.77644,0,0,0,0,0,0,0,4.8852,0,0,0,0,0,0,5.10204,0,0,0,4.84262,0,0,0,0,0,5.32765,0,0,0,0,5.02008,0,0,0,0,4.68604,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8072,5.78035,0,0,0,0,0,0,0,5.44662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33312,0,0,0,0,0,0,0,6.49773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09013
"('bug',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,4.06669,0,0,0,0,0,0,0,0,0,0,4.9554,0,0,0,0,0,0,5.02765,0,0,0,0,0,0,0,0,5.07614,10.04016,0,4.90196,0,0,0,0,0,9.80392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38978,0,0,0,0,0,0,0,0,0,0,0,0,5.93824,0,0,0,0,0,0,0,0,0,6.16143,0,0,0,0,0,0,0,0,0,7.07714,0,0,0,0,0,0,0,0,0,0,0,0
"('burlington',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2422,0,0,0,6.21504,0,0,0,0,0,0,0,7.01754,0,0,14.15428,0,0,0,7.58725,6.84463,0,0,0,0,0,0,0
"('fha',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62114,0,0,5.48847,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.61376,0,0,0,0,0,0,0,0,0,0,7.02741,0,0,0,0,0,0,6.44745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('csx',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,0,4.914,4.98753,0,0,0,0,5.11247,0,0,0,0,0,0,0,0,0,0,0,5.20021,0,0,0,0,0,5.07614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.29256,0,0,0,0,0,0,6.09756,0,0,0,0,0,0,0,6.38978,0,0,6.52316,0,0,0,0,0,0,0,0,7.02741,0,0,7.11744,0,0,0,0,0,7.30994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('prosperity',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44662,0,0,0,0,0,0,0,0,0,0,0,0,6.38978,0,0,0,0,0,0,0,0,0,0,0,0,5.93824,0,0,0,0,0,6.44745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('mlb',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43761,0,0,0,0,0,0,0,4.39947,0,0,0,0,0,0,0,4.78011,0,0,0,0,14.7929,0,0,0,0,0,0,0,5.32765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30517,0,0,0,0,0,0,0,0,0,0,5.96659,0,0,0,0,0,0,0,0,0,0,0,6.59196,6.33312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.86341,0,0,0,0,0,0,0,0,0,6.73401,0
"('sps',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04541,0,0,0,4.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06061,6.52316,0,0,0,0,6.10501,0,0,0,7.02741,0,14.63058,7.11744,0,0,0,0,0,7.30994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65779,0,0,0,0,0
"('rbs',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9554,0,0,5.10725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99001,0,5.34474,0,0,4.93827,5.04032,0,0,0,0,0,5.8072,0,0,0,0,0,0,6.14628,0,0,0,0,0,0,0,6.30517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('shots',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,6.97593,0,0,0,0,0,0,0,0,0,0,4.78698,0,0,4.78011,0,0,0,5.10725,0,0,4.84262,5.02765,0,0,0,4.71476,0,0,0,0,0,5.02008,0,0,0,0,0,0,0,0,5.34474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10501,0,0,0,7.02741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05716,0,0,0,0,0,0,0,0,0
"('hudson',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62114,0,0,0,0,0,0,0,6.10874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44745,0,7.30994,0,0,0,0,0,0,0,0,0,0,0,7.07714,0,0,0,0,0,0,0,0,0,12.63424,0,0
"('reits',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78011,0,0,0,5.10725,0,4.87567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97015,0,5.48847,0,0,0,0,0,5.81395,0,0,0,0,0,0,0,0,0,6.38978,0,0,0,0,0,0,0,0,0,0,0,0,11.87648,0,7.11744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65779,0,0,0,6.73401,0
"('tail',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0553,5.08388,0,0,0,5.32765,0,0,0,0,0,0,0,0,0,0,0,0,4.90196,10.68947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19942,0,0,0,0,0,0,0,0,0,0,0,6.2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('bind',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,3.50631,0,3.99042,0,0,0,0,0,0,0,0,4.97265,0,0,0,0,0,0,0,0,0,5.02765,0,0,0,0,0,5.15996,0,0,5.07614,0,0,0,0,0,0,0,4.995,0,0,0,0,0,0,10.22495,0,0,0,0,0,5.78035,0,0,0,0,0,0,0,0,5.88928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('redstone',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,3.99042,0,4.30293,4.39947,0,0,0,4.8852,4.78698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.14427,0,0,0,0,0,0
"('hess',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31529,0,0,0,0,0,6.36943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('copper',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,0,0,0,0,0,0,0,0,0,4.97265,0,4.78011,0,0,0,0,4.93097,0,0,0,0,0,0,0,0,5.15996,0,0,5.07614,10.04016,0,0,0,0,0,4.91159,0,4.90196,0,15.26718,0,0,0,5.11247,0,0,0,0,0,5.78035,6.11995,5.62114,0,0,0,0,0,10.89325,11.77856,0,0,0,0,0,6.25,5.43478,5.62746,0,12.20256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"('abbott',)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78011,0,0,0,0,0,0,9.68523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91159,0,0,0,5.08906,0,0,0,10.22495,0,0,0,6.00962,0,0,0,0,0,6.10128,0,0,0,0,5.88928,6.10874,0,0,0,0,0,0,0,0,0,6.01323,0,0,0,6.52316,0,0,0,0,0,0,0,0,7.02741,0,0,0,0,0,0,6.44745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09013
